,SK_ID_CURR,Credit Score
0,100001,0.5301996051291884
1,100005,0.5617416461904136
2,100013,0.49034142891342275
3,100028,0.5098121037670432
4,100038,0.5339835705316405
5,100042,0.4965146928150189
6,100057,0.5017391293500921
7,100065,0.5640788197879624
8,100066,0.5245172764726832
9,100067,0.5093373234234271
10,100074,0.5069631861555456
11,100090,0.5579965048659109
12,100091,0.5368190043175302
13,100092,0.5093373234234271
14,100106,0.5259385117411852
15,100107,0.5292530538924005
16,100109,0.5354015734760648
17,100117,0.48701846350456063
18,100128,0.5268857699139744
19,100141,0.5377636291845066
20,100150,0.5254648122048414
21,100168,0.5069631861555456
22,100169,0.6014757377835659
23,100170,0.5136096374285559
24,100171,0.4874931094553265
25,100172,0.5537753428634099
26,100184,0.5584650174302823
27,100187,0.49841445986008515
28,100212,0.4936652480672632
29,100222,0.5434254523057573
30,100223,0.5107616104966483
31,100232,0.5207254359561625
32,100241,0.5757200447600733
33,100245,0.4922406684350093
34,100253,0.5031639577680432
35,100256,0.5528362307575675
36,100271,0.45672698411693513
37,100278,0.5410676378036331
38,100280,0.5107616104966483
39,100306,0.5771116261083572
40,100311,0.5556524094603084
41,100312,0.514558792518012
42,100330,0.5164567808496646
43,100331,0.5102868664100314
44,100352,0.4855946695393192
45,100358,0.5245172764726832
46,100367,0.4950899305707958
47,100382,0.5405958507307767
48,100384,0.5547140712766669
49,100385,0.5339835705316405
50,100386,0.5481351443876414
51,100399,0.48844246817123754
52,100404,0.5088625262350545
53,100416,0.4879677779625736
54,100422,0.5188285923728934
55,100426,0.5107616104966483
56,100438,0.5159823261326066
57,100444,0.5221476795771217
58,100445,0.5747916549911188
59,100446,0.5528362307575675
60,100447,0.5155078426024575
61,100450,0.5306727997185016
62,100466,0.503638890297482
63,100483,0.4998393181873496
64,100484,0.48606924269191154
65,100494,0.5178799635881373
66,100510,0.5551832895553237
67,100512,0.5188285923728934
68,100517,0.48464560201347756
69,100548,0.5523665328657306
70,100551,0.5155078426024575
71,100552,0.5264121645934801
72,100553,0.5093373234234271
73,100561,0.5264121645934801
74,100568,0.5854347084895389
75,100569,0.5140842276717754
76,100591,0.5273593268552588
77,100592,0.5278328345702711
78,100602,0.5476645488124624
79,100607,0.49603976463491156
80,100613,0.5354015734760648
81,100617,0.5594017295491284
82,100618,0.5273593268552588
83,100622,0.5471938680009893
84,100625,0.5273593268552588
85,100677,0.5268857699139744
86,100699,0.5164567808496646
87,100702,0.5743272617865525
88,100711,0.5216736371264348
89,100729,0.5273593268552588
90,100740,0.571538175411446
91,100744,0.5687445366124284
92,100745,0.5098121037670432
93,100747,0.5368190043175302
94,100751,0.532565018182505
95,100752,0.5240434419740255
96,100753,0.5608060030583559
97,100754,0.5301996051291884
98,100760,0.5169312059001087
99,100762,0.532092049237811
100,100763,0.5249910668325352
101,100765,0.5031639577680432
102,100770,0.5372913502128258
103,100772,0.5093373234234271
104,100777,0.4898666604527745
105,100791,0.5169312059001087
106,100792,0.4931903756176299
107,100797,0.499364363978788
108,100823,0.5283062922123035
109,100826,0.5316190226166753
110,100830,0.48654384096517794
111,100836,0.550016657817054
112,100872,0.4893919102717815
113,100910,0.5401239908794228
114,100913,0.5301996051291884
115,100918,0.5259385117411852
116,100931,0.49888941091732725
117,100952,0.5079128847481253
118,100953,0.5169312059001087
119,100965,0.5528362307575675
120,100970,0.5368190043175302
121,100982,0.5537753428634099
122,100983,0.5174056004306293
123,100984,0.5207254359561625
124,100987,0.5003142726858862
125,100997,0.5429540416304502
126,100998,0.5226216821373438
127,101002,0.5481351443876414
128,101005,0.5523665328657306
129,101008,0.58819851261425
130,101020,0.5410676378036331
131,101021,0.5235695641856194
132,101024,0.4950899305707958
133,101025,0.5443680394949607
134,101026,0.5278328345702711
135,101031,0.5074380421618946
136,101041,0.5405958507307767
137,101051,0.4946150264005026
138,101055,0.5575278890461277
139,101056,0.5724683850954314
140,101057,0.532565018182505
141,101064,0.482273432593341
142,101079,0.5598699274836175
143,101087,0.5169312059001087
144,101090,0.5249910668325352
145,101092,0.5245172764726832
146,101097,0.5523665328657306
147,101099,0.49841445986008515
148,101107,0.5254648122048414
149,101118,0.5311459391623515
150,101125,0.5254648122048414
151,101126,0.5007892266172697
152,101128,0.4874931094553265
153,101136,0.5743272617865525
154,101140,0.5565903508883693
155,101149,0.5868172943306927
156,101160,0.5533058343630701
157,101169,0.5131350226428537
